TuLan90e,3,87,,,1,,"9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm",8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan91e,3,66,,,1,,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm
TuLan92e,0,62,,1,,1,"8:30 am - 2:00 pm, 4:00 pm - 11:30 pm","8:30 am - 2:00 pm, 4:00 pm - 11:30 pm","8:30 am - 2:00 pm, 4:00 pm - 11:30 pm","8:30 am - 2:00 pm, 4:00 pm - 11:30 pm","8:30 am - 2:00 pm, 4:00 pm - 11:30 pm",7:30 am - 10:30 pm,7:30 am - 10:30 pm
TuLan93e,2,67,,,1,,"7:00 am - 2:30 pm, 5:30 pm - 10:30 pm","7:00 am - 2:30 pm, 5:30 pm - 10:30 pm","7:00 am - 2:30 pm, 5:30 pm - 10:30 pm","7:00 am - 2:30 pm, 5:30 pm - 10:30 pm","7:00 am - 2:30 pm, 5:30 pm - 10:30 pm","7:00 am - 2:30 pm, 5:30 pm - 10:30 pm","7:00 am - 2:30 pm, 5:30 pm - 10:30 pm"
TuLan94e,0,59,,1,1,1,"10:00 am - 2:00 pm, 4:00 pm - 11:30 pm","10:00 am - 2:00 pm, 4:00 pm - 11:30 pm","10:00 am - 2:00 pm, 4:00 pm - 11:30 pm","10:00 am - 2:00 pm, 4:00 pm - 11:30 pm","10:00 am - 2:00 pm, 4:00 pm - 11:30 pm",7:30 am - 11:30 pm,7:30 am - 11:30 pm
TuLan95e,3,95,,1,1,,"8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm"
TuLan96e,3,52,,,1,1,"9:00 am - 1:30 pm, 5:30 pm - 11:00 pm","9:00 am - 1:30 pm, 5:30 pm - 11:00 pm","9:00 am - 1:30 pm, 5:30 pm - 11:00 pm","9:00 am - 1:30 pm, 5:30 pm - 11:00 pm","9:00 am - 1:30 pm, 5:30 pm - 11:00 pm",8:30 am - 10:30 pm,8:30 am - 10:30 pm
TuLan97e,1,95,,,,1,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm
TuLan98e,1,87,,1,1,1,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm
TuLan99e,1,95,,1,1,,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm
TuLan0f,0,81,,,1,,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan1f,1,88,,1,1,,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm
TuLan2f,3,85,,,1,,"7:30 am - 2:30 pm, 4:30 pm - 10:00 pm","7:30 am - 2:30 pm, 4:30 pm - 10:00 pm","7:30 am - 2:30 pm, 4:30 pm - 10:00 pm","7:30 am - 2:30 pm, 4:30 pm - 10:00 pm","7:30 am - 2:30 pm, 4:30 pm - 10:00 pm","7:30 am - 2:30 pm, 4:30 pm - 10:00 pm","7:30 am - 2:30 pm, 4:30 pm - 10:00 pm"
TuLan3f,0,50,,1,,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan4f,1,74,,1,1,,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm
TuLan5f,3,90,,1,1,1,"8:30 am - 2:00 pm, 5:30 pm - 11:30 pm","8:30 am - 2:00 pm, 5:30 pm - 11:30 pm","8:30 am - 2:00 pm, 5:30 pm - 11:30 pm","8:30 am - 2:00 pm, 5:30 pm - 11:30 pm","8:30 am - 2:00 pm, 5:30 pm - 11:30 pm",9:00 am - 10:30 pm,9:00 am - 10:30 pm
TuLan6f,2,51,1,1,,1,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan7f,2,55,,,,,"7:30 am - 2:30 pm, 4:00 pm - 10:30 pm","7:30 am - 2:30 pm, 4:00 pm - 10:30 pm","7:30 am - 2:30 pm, 4:00 pm - 10:30 pm","7:30 am - 2:30 pm, 4:00 pm - 10:30 pm","7:30 am - 2:30 pm, 4:00 pm - 10:30 pm","7:30 am - 2:30 pm, 4:00 pm - 10:30 pm","7:30 am - 2:30 pm, 4:00 pm - 10:30 pm"
TuLan8f,3,53,,1,1,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan9f,3,73,1,,,,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan10f,2,90,,1,1,,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm
TuLan11f,1,69,,,,,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan12f,3,98,,1,1,,"8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm",8:00 am - 10:00 pm,8:00 am - 10:00 pm
TuLan13f,1,53,1,1,,,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan14f,3,100,,1,1,1,"9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm"
TuLan15f,2,90,,,1,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan16f,1,61,,1,1,,8:00 am - 10:30 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm
TuLan17f,1,83,,1,1,,"8:30 am - 2:30 pm, 4:30 pm - 11:30 pm","8:30 am - 2:30 pm, 4:30 pm - 11:30 pm","8:30 am - 2:30 pm, 4:30 pm - 11:30 pm","8:30 am - 2:30 pm, 4:30 pm - 11:30 pm","8:30 am - 2:30 pm, 4:30 pm - 11:30 pm","8:30 am - 2:30 pm, 4:30 pm - 11:30 pm","8:30 am - 2:30 pm, 4:30 pm - 11:30 pm"
TuLan18f,1,88,,,,,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm
TuLan19f,2,68,,,,1,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan20f,0,68,,,,,"7:30 am - 1:30 pm, 4:30 pm - 11:30 pm","7:30 am - 1:30 pm, 4:30 pm - 11:30 pm","7:30 am - 1:30 pm, 4:30 pm - 11:30 pm","7:30 am - 1:30 pm, 4:30 pm - 11:30 pm","7:30 am - 1:30 pm, 4:30 pm - 11:30 pm","7:30 am - 1:30 pm, 4:30 pm - 11:30 pm","7:30 am - 1:30 pm, 4:30 pm - 11:30 pm"
TuLan21f,1,62,,,1,,"7:30 am - 1:30 pm, 4:00 pm - 10:00 pm","7:30 am - 1:30 pm, 4:00 pm - 10:00 pm","7:30 am - 1:30 pm, 4:00 pm - 10:00 pm","7:30 am - 1:30 pm, 4:00 pm - 10:00 pm","7:30 am - 1:30 pm, 4:00 pm - 10:00 pm","7:30 am - 1:30 pm, 4:00 pm - 10:00 pm","7:30 am - 1:30 pm, 4:00 pm - 10:00 pm"
TuLan22f,1,61,,1,1,,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm
TuLan23f,2,61,,,1,,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 11:00 pm,9:00 am - 11:00 pm
TuLan24f,1,58,,,,,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm
TuLan25f,0,53,,,1,,"7:00 am - 1:30 pm, 4:30 pm - 11:00 pm","7:00 am - 1:30 pm, 4:30 pm - 11:00 pm","7:00 am - 1:30 pm, 4:30 pm - 11:00 pm","7:00 am - 1:30 pm, 4:30 pm - 11:00 pm","7:00 am - 1:30 pm, 4:30 pm - 11:00 pm",9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan26f,0,54,,1,1,1,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm
TuLan27f,3,75,,,1,1,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm
TuLan28f,2,98,1,1,1,1,"7:00 am - 1:30 pm, 5:30 pm - 10:00 pm","7:00 am - 1:30 pm, 5:30 pm - 10:00 pm","7:00 am - 1:30 pm, 5:30 pm - 10:00 pm","7:00 am - 1:30 pm, 5:30 pm - 10:00 pm","7:00 am - 1:30 pm, 5:30 pm - 10:00 pm",9:30 am - 11:30 pm,9:30 am - 11:30 pm
TuLan29f,2,96,,1,,1,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm
TuLan30f,1,65,,1,1,1,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm
TuLan31f,0,76,,,,,"8:00 am - 2:30 pm, 4:00 pm - 11:00 pm","8:00 am - 2:30 pm, 4:00 pm - 11:00 pm","8:00 am - 2:30 pm, 4:00 pm - 11:00 pm","8:00 am - 2:30 pm, 4:00 pm - 11:00 pm","8:00 am - 2:30 pm, 4:00 pm - 11:00 pm","8:00 am - 2:30 pm, 4:00 pm - 11:00 pm","8:00 am - 2:30 pm, 4:00 pm - 11:00 pm"
TuLan32f,2,82,,1,,1,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan33f,3,94,1,1,,1,"9:00 am - 2:30 pm, 4:30 pm - 11:30 pm","9:00 am - 2:30 pm, 4:30 pm - 11:30 pm","9:00 am - 2:30 pm, 4:30 pm - 11:30 pm","9:00 am - 2:30 pm, 4:30 pm - 11:30 pm","9:00 am - 2:30 pm, 4:30 pm - 11:30 pm",9:00 am - 11:30 pm,9:00 am - 11:30 pm
TuLan34f,2,75,,1,,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm
TuLan35f,2,78,,1,1,1,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm
TuLan36f,3,62,,,1,,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm
TuLan37f,1,95,,1,1,1,"10:00 am - 2:30 pm, 6:00 pm - 10:00 pm","10:00 am - 2:30 pm, 6:00 pm - 10:00 pm","10:00 am - 2:30 pm, 6:00 pm - 10:00 pm","10:00 am - 2:30 pm, 6:00 pm - 10:00 pm","10:00 am - 2:30 pm, 6:00 pm - 10:00 pm","10:00 am - 2:30 pm, 6:00 pm - 10:00 pm","10:00 am - 2:30 pm, 6:00 pm - 10:00 pm"
TuLan38f,2,69,,1,1,1,"9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm","9:30 am - 2:00 pm, 6:00 pm - 11:00 pm",8:00 am - 10:30 pm,8:00 am - 10:30 pm
TuLan39f,1,71,1,1,1,1,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan40f,3,74,,,,,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan41f,2,67,,1,1,1,"8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm",8:30 am - 10:00 pm,8:30 am - 10:00 pm
TuLan42f,2,51,,1,1,,"8:30 am - 1:30 pm, 4:30 pm - 10:00 pm","8:30 am - 1:30 pm, 4:30 pm - 10:00 pm","8:30 am - 1:30 pm, 4:30 pm - 10:00 pm","8:30 am - 1:30 pm, 4:30 pm - 10:00 pm","8:30 am - 1:30 pm, 4:30 pm - 10:00 pm","8:30 am - 1:30 pm, 4:30 pm - 10:00 pm","8:30 am - 1:30 pm, 4:30 pm - 10:00 pm"
TuLan43f,2,75,1,1,,1,"8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm","8:30 am - 2:30 pm, 5:30 pm - 11:30 pm"
TuLan44f,3,55,,,,,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm,8:30 am - 10:00 pm
TuLan45f,0,98,,1,,1,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm
TuLan46f,1,57,,,,,"7:00 am - 2:30 pm, 4:30 pm - 11:00 pm","7:00 am - 2:30 pm, 4:30 pm - 11:00 pm","7:00 am - 2:30 pm, 4:30 pm - 11:00 pm","7:00 am - 2:30 pm, 4:30 pm - 11:00 pm","7:00 am - 2:30 pm, 4:30 pm - 11:00 pm","7:00 am - 2:30 pm, 4:30 pm - 11:00 pm","7:00 am - 2:30 pm, 4:30 pm - 11:00 pm"
TuLan47f,1,61,,,1,,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm
TuLan48f,3,81,,1,,,"8:00 am - 2:00 pm, 5:30 pm - 10:30 pm","8:00 am - 2:00 pm, 5:30 pm - 10:30 pm","8:00 am - 2:00 pm, 5:30 pm - 10:30 pm","8:00 am - 2:00 pm, 5:30 pm - 10:30 pm","8:00 am - 2:00 pm, 5:30 pm - 10:30 pm",9:30 am - 11:00 pm,9:30 am - 11:00 pm
TuLan49f,3,77,,1,,,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm
TuLan50f,1,51,,,1,1,"8:30 am - 2:30 pm, 6:00 pm - 10:00 pm","8:30 am - 2:30 pm, 6:00 pm - 10:00 pm","8:30 am - 2:30 pm, 6:00 pm - 10:00 pm","8:30 am - 2:30 pm, 6:00 pm - 10:00 pm","8:30 am - 2:30 pm, 6:00 pm - 10:00 pm",9:00 am - 10:00 pm,9:00 am - 10:00 pm
TuLan51f,0,74,,,1,,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,9:00 am - 10:30 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm
TuLan52f,2,51,,,1,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan53f,3,58,,1,,,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm
TuLan54f,0,90,,1,,1,"8:30 am - 2:30 pm, 5:30 pm - 10:30 pm","8:30 am - 2:30 pm, 5:30 pm - 10:30 pm","8:30 am - 2:30 pm, 5:30 pm - 10:30 pm","8:30 am - 2:30 pm, 5:30 pm - 10:30 pm","8:30 am - 2:30 pm, 5:30 pm - 10:30 pm","8:30 am - 2:30 pm, 5:30 pm - 10:30 pm","8:30 am - 2:30 pm, 5:30 pm - 10:30 pm"
TuLan55f,3,88,,1,1,,"9:30 am - 2:30 pm, 4:30 pm - 11:00 pm","9:30 am - 2:30 pm, 4:30 pm - 11:00 pm","9:30 am - 2:30 pm, 4:30 pm - 11:00 pm","9:30 am - 2:30 pm, 4:30 pm - 11:00 pm","9:30 am - 2:30 pm, 4:30 pm - 11:00 pm",8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan56f,0,64,,,,,8:00 am - 10:30 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm,8:00 am - 10:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm
TuLan57f,1,78,1,1,,,"8:00 am - 2:00 pm, 4:00 pm - 11:00 pm","8:00 am - 2:00 pm, 4:00 pm - 11:00 pm","8:00 am - 2:00 pm, 4:00 pm - 11:00 pm","8:00 am - 2:00 pm, 4:00 pm - 11:00 pm","8:00 am - 2:00 pm, 4:00 pm - 11:00 pm",8:30 am - 10:30 pm,8:30 am - 10:30 pm
TuLan58f,3,81,,,,1,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan59f,3,52,1,,,1,"7:00 am - 2:30 pm, 4:30 pm - 11:30 pm","7:00 am - 2:30 pm, 4:30 pm - 11:30 pm","7:00 am - 2:30 pm, 4:30 pm - 11:30 pm","7:00 am - 2:30 pm, 4:30 pm - 11:30 pm","7:00 am - 2:30 pm, 4:30 pm - 11:30 pm","7:00 am - 2:30 pm, 4:30 pm - 11:30 pm","7:00 am - 2:30 pm, 4:30 pm - 11:30 pm"
TuLan60f,1,98,,1,1,,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm,9:30 am - 10:30 pm
TuLan61f,1,89,,1,1,,"9:30 am - 1:30 pm, 4:00 pm - 11:00 pm","9:30 am - 1:30 pm, 4:00 pm - 11:00 pm","9:30 am - 1:30 pm, 4:00 pm - 11:00 pm","9:30 am - 1:30 pm, 4:00 pm - 11:00 pm","9:30 am - 1:30 pm, 4:00 pm - 11:00 pm",8:00 am - 11:30 pm,8:00 am - 11:30 pm
TuLan62f,1,56,,,,1,"10:00 am - 1:30 pm, 6:00 pm - 10:30 pm","10:00 am - 1:30 pm, 6:00 pm - 10:30 pm","10:00 am - 1:30 pm, 6:00 pm - 10:30 pm","10:00 am - 1:30 pm, 6:00 pm - 10:30 pm","10:00 am - 1:30 pm, 6:00 pm - 10:30 pm","10:00 am - 1:30 pm, 6:00 pm - 10:30 pm","10:00 am - 1:30 pm, 6:00 pm - 10:30 pm"
TuLan63f,2,97,,1,,1,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm
TuLan64f,1,99,,1,1,,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm
TuLan65f,0,52,,,1,,"10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm",7:30 am - 11:30 pm,7:30 am - 11:30 pm
TuLan66f,3,83,,1,1,,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm
TuLan67f,2,55,,,1,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm
TuLan68f,0,95,,1,,,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm
TuLan69f,3,89,,,1,1,"9:00 am - 2:30 pm, 4:00 pm - 11:30 pm","9:00 am - 2:30 pm, 4:00 pm - 11:30 pm","9:00 am - 2:30 pm, 4:00 pm - 11:30 pm","9:00 am - 2:30 pm, 4:00 pm - 11:30 pm","9:00 am - 2:30 pm, 4:00 pm - 11:30 pm","9:00 am - 2:30 pm, 4:00 pm - 11:30 pm","9:00 am - 2:30 pm, 4:00 pm - 11:30 pm"
TuLan70f,3,94,1,1,,1,8:00 am - 11:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm
TuLan71f,3,63,,1,1,1,"7:00 am - 2:00 pm, 4:00 pm - 10:00 pm","7:00 am - 2:00 pm, 4:00 pm - 10:00 pm","7:00 am - 2:00 pm, 4:00 pm - 10:00 pm","7:00 am - 2:00 pm, 4:00 pm - 10:00 pm","7:00 am - 2:00 pm, 4:00 pm - 10:00 pm","7:00 am - 2:00 pm, 4:00 pm - 10:00 pm","7:00 am - 2:00 pm, 4:00 pm - 10:00 pm"
TuLan72f,1,89,,,1,1,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm
TuLan73f,2,97,1,1,,1,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm
TuLan74f,1,88,,1,,1,"9:00 am - 2:30 pm, 5:30 pm - 11:30 pm","9:00 am - 2:30 pm, 5:30 pm - 11:30 pm","9:00 am - 2:30 pm, 5:30 pm - 11:30 pm","9:00 am - 2:30 pm, 5:30 pm - 11:30 pm","9:00 am - 2:30 pm, 5:30 pm - 11:30 pm",9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan75f,0,66,1,,,1,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm
TuLan76f,0,91,,1,,1,"10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm","10:00 am - 2:30 pm, 4:30 pm - 11:00 pm",8:00 am - 10:30 pm,8:00 am - 10:30 pm
TuLan77f,3,57,,1,,,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm
TuLan78f,3,67,1,1,,,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm
TuLan79f,3,73,1,1,,1,"9:30 am - 1:30 pm, 5:30 pm - 10:00 pm","9:30 am - 1:30 pm, 5:30 pm - 10:00 pm","9:30 am - 1:30 pm, 5:30 pm - 10:00 pm","9:30 am - 1:30 pm, 5:30 pm - 10:00 pm","9:30 am - 1:30 pm, 5:30 pm - 10:00 pm",9:30 am - 11:00 pm,9:30 am - 11:00 pm
